title,link,keywords,views,thumbnails,channel_name,channel_id,publish_date,description
큰 덩치에 그렇지 못한 목소리가 난무하는 고양이 목욕 현장,/watch?v=oDZcux49N2U,,25197,https://i.ytimg.com/vi/oDZcux49N2U/sddefault.jpg,랙돌열한스푼,UCrGqOe67pyIJL9Cga5lImvQ,2021-08-08,"우리집 11마리 랙돌을 소개합니다: 
Email: unboxingragdolls@naver.com

1. 쥴리앙 (랙돌 라일락 미티드, 남아, G둥이 할아버지)
- 출생일, 출생국: 2016년 9월, 대한민국
- 특징: 젠틀보이 (고양이, 사람 모두에게 친절함), 평화주의자
- 특기: 집사 그루밍해주기 (다리털, 머리카락 등) 
- 좋아하는 것: 집사에게 마사지 받기 
- 싫어하는 것: 루카스 

2. 클로에 (랙돌 씰바이, 여아, G둥이 할머니) 
- 출생일, 출생국: 2016년 11월, 체코
- 특징: 예쁨, 사차원
- 특기: 캣타워, 티슈, 돌돌이 그루밍하기
- 좋아하는 것: 빗질, 쥴, 배 마사지
- 싫어하는 것: 먹는것 (소식가임) 

3. 루카스 (랙돌 씰바이, 남아, G둥이 아버지)
- 출생일, 출생국: 2017년 5월, 폴란드
- 특징: 귀여운 뽕쥬 얼굴, 다크 블루 눈 
- 특기: 골골송, 눈치 없이 질척거리기
- 좋아하는 것: 여자 고양이
- 싫어하는 것: 남자고양이

4. 앰버 (랙돌 씰바이, 여아, G둥이 어머니)
- 출생일, 출생지: 2017년 12월, 헤이즐집사네 
- 특징: 아주 예쁨
- 특기: 찡찡거리기, 루카스 패기, 혼날때 눈 깜빡거리기, 애교부리기 
- 좋아하는 것: 츄르, 클로에, 아기들이 치대는 것 
- 싫어하는 것: 마농이, 아기들이 치대는 것

5. 마농 (랙돌 블루바이, 여아) 
- 출생일, 출생국: 2017년 3월, 뉴질랜드
- 특징: 항상 인상쓴 얼굴
- 특기: 꾹꾹이
- 좋아하는 것: 나나, 집사 꾹꾹이 해주기, 대자로 누워있기, 캣타워 높은자리 차지하기
- 싫어하는 것: 나나를 제외한 모든 고양이 

6. 나나 (랙돌 씰바이, 여아)
- 출생일, 출생국: 2017년 4월, 폴란드
- 특징: G둥이 유모, 항상 입을 벌리고 있음, 항상 코딱지가 있음, 동그란 다크블루 눈
- 특기: 참견하기, G둥이 그루밍해주기, 부르면 ‘냐~’하고 대답하기
- 좋아하는 것: G둥이, 마농이
- 싫어하는 것: 안기기 (아빠 집사가 하도 끌어안아서…)

7. 젬마 (랙돌 씰바이, 여아, G둥이 중 첫째)
- 출생일, 출생지: 2019년 12월, 헤이즐집사네
- 특징: 귀여운 얼굴, 동양적인 눈매
- 특기: 참견하기, 장난감 물고가서 화장실 모래에 숨기기, 골골송
- 좋아하는 것: 장난감, 지젤리, 언니 집사 목걸이
- 싫어하는 것: 빗질, 발톱깎기 

8. 구찌 (랙돌 씰바이, 남아, G둥이 중 둘째)
- 출생일, 출생지: 2019년 12월, 헤이즐집사네
- 특징: 약간 몰린 눈
- 특기: ‘뾰로롱’하고 이상한 소리내면서 뛰어다니기, 장난감에 집착하기
- 좋아하는 것: 장난감, 구피
- 싫어하는 것: 구피

9. 지젤 (랙돌 씰바이, 여아, G둥이 중 셋째)
- 출생일, 출생지: 2019년 12월, 헤이즐집사네
- 특징: 만화 캐릭처럼 예쁜 얼굴, 눈꼽 마킹
- 특기: 삑사리나는 울음소리, 동생들 패기
- 좋아하는 것: 나나 유모
- 싫어하는 것: 청소기

10. 구피 (랙돌 씰바이, 남아, G둥이 중 넷째)
- 출생일, 출생지: 2019년 12월, 헤이즐집사네
- 특징: 잘생김 (청량감)
- 특기: 이름 부르면 뛰어와 털썩 안기기, 골골송, 안겨서 눈 마주치고 애교부리기
- 좋아하는 것: 반신욕, 구찌
- 싫어하는 것: 구찌, 빗질

11. 구글 (랙돌 씰바이, 남아, G둥이 중 막내)
- 출생일, 출생지: 2019년 12월, 헤이즐집사네
- 특징: 얼굴에 독특한 마킹, 우량아
- 특기: 박치기, 형 누나 노는거 관찰하기, 눈치보기, 쫄기, 열정적인 꾹꾹이
- 좋아하는 것: 먹을거 (엄청 많이 먹음)
- 싫어하는 것: 딱히 없음 (막내답지 않게 엄청 무던함)


-----------------------------
🎵Music provided by 브금대통령
🎵Track : 에어컨 아래에서 - https://youtu.be/f8nd8Fq90lU
🎵Track : 쳇바퀴 인생 - https://youtu.be/jpo3kYQpTZs
🎵Track : 개억울 - https://youtu.be/zpI1I1Fxs-Q
🎵Track : 너한입 나한입 - https://youtu.be/dH26ZYGypJM"
강남으로 입양가는 시골 길고양이  [묘생역전 노랭이],/watch?v=hE9VhsVNycg,,12112,https://i.ytimg.com/vi/hE9VhsVNycg/sddefault.jpg,야옹이채널,UCrYrCDjvH0Nbe0_zKJQseUQ,2021-08-09,
"아기고양이가 죽은 건지, 쓰러져있는 건지",/watch?v=zL6wi7cgUzg,고양이|길냥이|길고양이|아깽이|아기고양이|새끼고양이|고양이구조|길에서태어났지만우리의이웃|동네고양이,9260,https://i.ytimg.com/vi/zL6wi7cgUzg/sddefault.jpg,뽀글씨,UCO-3_RuFMvk-lyLGqGdkFHQ,2021-08-08,"이 더운 여름날, 

엄마도 없이 형제도 없이
혼자 죽어있는 듯이, 쓰러져 있는 아깽이..


🎵Music provided by 브금대통령 
🎵Track : 그렇게 어른이 되고 - https://youtu.be/ui-gF5s8vbE 

🎵Music provided by 브금대통령
🎵Track : 맛있다 달고나커피 - https://youtu.be/lhgAmp0S-TU

🎵Music provided by 브금대통령
🎵Track : A Boring Day - https://youtu.be/RJNakI_wb5U"
무슨 꿈을 꾸는지 너무나 분명한 고양이,/watch?v=XvWKSvrdcGQ,고양이|꿈,7696,https://i.ytimg.com/vi/XvWKSvrdcGQ/hqdefault.jpg,제육남 - 제주도 사는 육지 남자,UC3twjtZjjAYkdVf5XK-JLMQ,2021-08-08,#shorts
8월 8일 '세계 고양이의 날' 라이브,/watch?v=umkluCW6KwU,,6250,https://i.ytimg.com/vi/umkluCW6KwU/sddefault.jpg?v=610fda1f,제육남 - 제주도 사는 육지 남자,UC3twjtZjjAYkdVf5XK-JLMQ,2021-08-08,
고양이 낙원에 사는 고양이,/watch?v=STgePDJGES4,,7384,https://i.ytimg.com/vi/STgePDJGES4/hqdefault.jpg,째폴보&프렌즈 JAPAULBO & FRIENDS,UC2p3JVQslpOLj3UsQyeFTfQ,2021-08-08,"여러분도 이 낙원에 함께 있나요? :)
영상이 마음에 드셨다면 구독과 좋아요 부탁드립니다. 감사합니다."
(ENGSUB) 아픈 고양이들이 많네요,/watch?v=YwF8k7pXgJA,#shorts|#cat|#고양이|#알고리즘|#다큐|#kitten,4658,https://i.ytimg.com/vi/YwF8k7pXgJA/hqdefault.jpg,Romantic cat 낭만고양이tv,UC7DRERDIJUzxcbwIFeIom3g,2021-08-09,"#병원#입원#operation
고양이 사료&병원비 후원
 https://toon.at/donate/890822
채널에 가입하여 혜택을 누려보세요.
https://www.youtube.com/channel/UC7DRERDIJUzxcbwIFeIom3g/join
#브금대통령#브금저장소#Groire Lourme"
캣바위 천재설 과연 진실일까⁉️ㅣ 고양이 지능 테스트 도전!📝,/watch?v=Wq5BVzjRQ7M,김숙|kimsook|갓숙|비보티비|비밀보장|金淑|comedian|숙티비|김숙유튜브|캠핑|감성집사|집사|고양이|냥이|바위|캣바위|cat|cats|천재냥|천재고양이|고양이지능테스트|지능테스트|반려동물|동물|고양이지능|천재냥이|냥줍|길고양이,5090,https://i.ytimg.com/vi/Wq5BVzjRQ7M/sddefault.jpg,김숙티비kimsookTV,UCvAewWPqooIUgQUsjhTmUVw,2021-08-09,"#감성집사 #김숙티비 #김숙유튜브

───────────────

오늘은 요즘 유행하는 고양이 지능 테스트를 바위랑 도전해봤어!
내가 보기엔 우리 바위 천재냥이 맞는것 같은데🤔
천재냥이가 맞는지 같이 지켜봐줘!👀"
막내고양이가 혼자 방에서 우는 이유...,/watch?v=DsQv1T-zgbc,,4563,https://i.ytimg.com/vi/DsQv1T-zgbc/sddefault.jpg,꽁지패밀리 kkongji_Family,UC8_Auz8w7WoWLbcL70WuZUQ,2021-08-08,"몇일동안 우리 땅콩이가 빈방을 바라보며 울었어요..
떠난 동생들이 그리웠나봐요... 
이별은 사람만 힘든게 아닌가봐요....ㅠㅠ
땅콩아.... 아프냐? 나도 아프다 ㅠㅠ


비지니스메일: wang5592293@gmail.com
인스타그램: http://www.instargram.com/kkongji_f

Artist : 오늘의 일기
Title : 마들렌
Link : https://youtu.be/2ouPrzCRqj8

#고양이입양#고양이구조#고양이#새끼고양이#꽁지패밀리"
고양이는 실룩실룩 #Shorts,/watch?v=YZYk6gjdVLY,,9307,https://i.ytimg.com/vi/YZYk6gjdVLY/hqdefault.jpg,쿠킹미제 COOKING MEEZE,UCmfVvmxwqjHNjqvNv06YMXg,2021-08-08,"▶️ Facebook: https://www.facebook.com/profile.php?id=100019194730175

▶️ Instagram: https://www.instagram.com/meeze_cos

▶️ Twitter: http://twitter.com/meeze_cos/

▶️ mail: himchan.joo@cj.net 
                kimhuijae01@naver.com

Tick Tok:쿠킹미제🍜"
남자고양이가 엄마처럼 아기고양이를 잘돌봅니다.좀 과격하긴 하지만요ㅎㅎㅎ,/watch?v=_Hj73AyV5Tw,통이네|고양이|길냥이|캣맘|반려동물|cat|고양이장난감|유기묘구조|아깽이|아기고양이|귀여운고양이|크림냥|스코티쉬폴드|猫のおもちゃ|可愛い猫|子猫|kitten,4379,https://i.ytimg.com/vi/_Hj73AyV5Tw/hqdefault.jpg,통이네 catmomstory,UCfrZ3MFf8u0hsMrAZTup1Iw,2021-08-09,"쿠키영상 있어요^^

#통이네 #길냥이 #cat #캣맘 #반려동물 #고양이장난감 #유기묘구조 #아깽이 
#아기고양이 #귀여운고양이 #크림냥 #아메리칸숏컷 #스코티쉬폴드 #스코티쉬스트레이트 #猫  #猫のおもちゃ  #可愛い猫 #새끼고양이 #kitten"
[글로벌K] ‘세계 고양이의 날(8일)’…32년간 길고양이 돌본 여성 눈길 / KBS 2021.08.09.,/watch?v=KMgL_ol8mrA,국제동물복지기금|세계 고양이의 날|사이프러스|사비|동지중해|kbs뉴스|kbs 뉴스|kbs news|kbs|뉴스,3153,https://i.ytimg.com/vi/KMgL_ol8mrA/sddefault.jpg,KBS News,UCcQTRi69dsVYHN3exePtZ1A,2021-08-08,"8월 8일, 어제는 국제동물복지기금에서 정한 세계 고양이의 날이었는데요,

 동지중해의 섬나라 사이프러스에서 수십 년 동안 떠돌이 고양이들의 식사를 챙기는 여성이 주목을 받고 있습니다.

 '고양이 부인'이라고 불리는 77살 영국인 할머니, 게이너 조르조 씨인데요,

 비가 오나 눈이 오나 매일같이 지정된 시내의 8곳을 들러 길 잃은 고양이들에게 먹이를 줍니다.

 지난 32년 동안 주로 사비를 들여 약 160마리의 길고양이를 꾸준히 돌봐 왔다고 하는데요,

 사람과 달리 아프다고 말하거나 도움을 요청할 수 없는 야생 고양이들의 아픔을 모른척할 수 없었다고 합니다.

 지금까지 이었습니다.

▣ KBS 기사 원문보기 : http://news.kbs.co.kr/news/view.do?ncd=5251836

▣ 제보 하기
◇ 카카오톡 : 'KBS제보' 검색
◇ 전화 : 02-781-1234
◇ 홈페이지 : https://goo.gl/4bWbkG
◇ 이메일 : kbs1234@kbs.co.kr

#국제동물복지기금 #고양이의날 #사이프러스"
뽀뽀도 못 해본 언니를 위해..매일 뽀뽀해 주는 동생 고양이,/watch?v=JBWTa5jCTmI,고양이|길고양이구조|길고양이|고양이구조|길고양이구조|길냥이|새끼고양이|아기고양이|아기고양이구조|소심한고양이|고양이뽀뽀의미|고양이뽀뽀|고양이코뽀뽀|cat|kitten,3799,https://i.ytimg.com/vi/JBWTa5jCTmI/sddefault.jpg,쑤기네시골집cats,UCImhDES3TnJw9QDqraR19dA,2021-08-08,"#고양이 #고양이코뽀뽀 #고양이뽀뽀

누룽지는 나비만 보면 뽀뽀를 하는데ㅋ 사회성 부족한 나비는 피하기만 합니다^^

고양이 코 뽀뽀에는 많은 의미가 있지만~그중에서도 상대방을 탐색하고 반갑게 인사하는 행동이라고 합니다.

■자막 음성■

본 음성은 인공지능 성우 서비스 타입캐스트에서 제작되었습니다.
(인공지능 성우 이름-오미자)
https://typecast.ai

■음악■

🎵Music provided by 브금대통령 
🎵Track : 오리가족의 외출- https://youtu.be/g84nkO4afvM"
8월 8일 오늘은 세계 고양이의 날 | 최재형 후보 J형과 조선일보에 나온 고양이 민들레 스토리 [ J형 민들레 스토리 ],/watch?v=QWVfbygDMfA,,2444,https://i.ytimg.com/vi/QWVfbygDMfA/hqdefault.jpg,최재형 J형TV,UC2M_v9hjXZys7vjOX0Dw4vw,2021-08-08,#최재형TV #J형 #최재형고양이
2021.8.8. 세계 고양이의 날(....그렇다고 특집은 아닌).,/watch?v=9gJ09xIEmyc,의료소송|의료분쟁|의료사고,2340,https://i.ytimg.com/vi/9gJ09xIEmyc/sddefault.jpg?v=61100ad0,변의사-정변,UChp-c-_yhjFB99DlxJAIDwQ,2021-08-08,상담메일 : hyperkoala1@gmail.com
"145화- 선풍기로 나는 열대야, 아침에 만난 숲고양이, 병아리콩 냉콩국수, 뽀뽀 당한 마당고양이들~",/watch?v=K-RyPvC_8NI,리틀 포레스트|힐링영상|숲속의 작은 집|자연의 소리|째폴보|말하는 고양이|겁많은 고양이|길냥이 일기|식빵굽는 고양이|고양이 섬|고양이를 부탁해|고양이 다큐|고양이 tv|애교 많은 고양이|길고양이 집 만들기|길고양이 쉼터|길고양이 급식소|길고양이 친해지기|길고양이 길들이기|길고양이 먹방|아기 길고양이|길고양이 가족|길고양이 간식주기|길고양이와 집고양이|고양이 강아지|길고양이 다큐|길고양이 섬|길고양이tv|길냥이tv|길고양이 구조|길고양이 중성화|길고양이 따라가기|산골고양이|귀촌부부|귀촌생활|귀촌다큐|전원 고양이|길고양이 사료|길고양이 돌보기|고양이 사냥|고양이식당|야생고양이|시골강아지|고양이 산책|길고양이 밥주기|고양이 급식소|고양이와 강아지|고양이 탐정|고양이 싸움|고양이 교상|고양이 병원|고양이 합사|고양이 봄,2065,https://i.ytimg.com/vi/K-RyPvC_8NI/sddefault.jpg,구름바람baram,UCDxNoQbsuIUlxNhfYBCf6Sw,2021-08-08,"오늘의 이야기..
집고양이들 열대야 나기
안개 낀 아침에 만난 숲고양이
병아리콩으로 만든 콩국수
고양이식당 저녁~  엉겁결에 뽀뽀 당하는 네 냥이^^
비행연습하는 아기새들~"
위기의 상황 1:5 야스오 캐리? (타고있는 유미는 고양이라서 인원수에 미포함),/watch?v=FiBjMxN98XI,지골몬|야스오,1868,https://i.ytimg.com/vi/FiBjMxN98XI/sddefault.jpg,지골몬,UCr0co9mzt7psk4KvyADcSHg,2021-08-08,생방송 : https://twitch.tv/scarlet6942
"CUTE ANIMALS  Cat, Kitten Meme 고양이, 새끼 고양이 밈 #3",/watch?v=0Uz5IqA-GDA,,2056,https://i.ytimg.com/vi/0Uz5IqA-GDA/sddefault.jpg?v=610fc8f8,Wow easy art,UCCvrj6lNV-6EcnfnFOgOi5g,2021-08-08,"CUTE ANIMALS  Cat, Kitten Meme 고양이, 새끼 고양이 밈 #3
Please to like, share and SUBSCRIBE ^-^
😍THANK YOU SO MUCH FOR WATCHING 😍

#pets #animals #guess #funny #animation #meme"
BTS 댄스 고양이가 춘다 #PermissiontoDance #Shorts | 고양이산책,/watch?v=QMfUYyEFGyc,고양이|cat|아기고양이|새끼고양이|고양이산책|애니멀봐|동물농장|병맛고양이예능|입양|크림히어로즈|유튜버고양이산책|크림|쿠키|오레오|레오|홍이|꼬물이|catoutdoor|kitten|babycat|푸딩|푸딩이,2464,https://i.ytimg.com/vi/QMfUYyEFGyc/sddefault.jpg,고양이산책,UCa2LU4aoi3Nr1cYLMnMFONw,2021-08-09,"Permission to Dance_BTS(방탄소년단)
@BANGTANTV 

#shorts #PermissiontoDance #BTS #고양이 #cat #아기고양이 #새끼고양이 #Catoutdoor"
시고르자브종한테 냥냥펀치 날렸던 고양이 근황,/watch?v=ivY4LlxgVNg,,1348,https://i.ytimg.com/vi/ivY4LlxgVNg/sddefault.jpg,시고르자브종,UCWcla69BKVc3c9jYtvhjVLg,2021-08-08,#고양이그루밍 #냥아치 #코숏
[제5인격] 어서 와~ 나의 회색 고양이💗,/watch?v=i-pGHbtES_Q,제5인격|오인격 의사|제 5인격 의사|의사 어그로|의사 어그로 동선|Identity V|第5人格 醫師|第5人格 医者|第5人格|에밀리|볼탱귀|오인격 의사 운영법|요셉|사진사|요셉 어그로|레오의 기억|요셉이랑 놀기,1268,https://i.ytimg.com/vi/i-pGHbtES_Q/sddefault.jpg,신야,UCdtD7XhLidk9NZ5tC3Anztg,2021-08-08,"- 질문은 늘 받고 있으니 편하게 질문해주세요.
- 화면 녹화 프로그램은 아이폰 12 프로 맥스 기본 화면 녹화를 사용 중이에요.
- 팬아트는 sinya030@gmail.com 으로 보내주세요 *(*´∀｀*)☆"
그토록 찾아 헤메던 고양이 가족 산들이네 가족,/watch?v=YRR9sjzNvSw,#엔젤캣|#귀여운다롱이|#엔젤캣의|길냥이|이야기|#길냥이|#길고양이|#고양이,1143,https://i.ytimg.com/vi/YRR9sjzNvSw/hqdefault.jpg,엔젤캣Angel Cat,UCq2uuXbNRTLQfa578j-AoeQ,2021-08-08,"❤ 멤버십 가입 링크 주소 ❤
https://www.youtube.com/channel/UCq2uuXbNRTLQfa578j-AoeQ/join

고통받는 길냥이들을 위한 작은 도움을 부탁 드립니다

❤ 고양이 치료비 계좌 ❤
후원 계좌 번호 : BNK 부산은행 101-2038-3866-08 길위의천사 윤종찬

❤블루하우스를 위한 만원의 행복 계좌 ❤
부산은행 209-12-023119-2 윤종찬

메일 : kdr273@naver.com
T : 010-8553-9896

#블루하우스 #엔젤캣의길냥이이야기 #루비양순이"
세마리 고양이와 한마리개 2편,/watch?v=a2f4XA5HAbk,#VLLO,1080,https://i.ytimg.com/vi/a2f4XA5HAbk/hqdefault.jpg,부들맘,UCL7mCBjReYU082aKP6sDTCw,2021-08-08,"고양이 집사 개 키운  경력으로 임보를 ...
고양이와  개의  동거 분투기
#개#댕댕이#고양이#동거#임보#개난리"
고양이와 기생수 그리고 광기,/watch?v=snbZzkkgvS0,,1099,https://i.ytimg.com/vi/snbZzkkgvS0/sddefault.jpg,침착맨,UCUj6rrhMTR9pipbAWBAMvUQ,2021-08-09,"▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶편집: 김태완 (2호 침투부수호자)
▶2021년 8월 5일 방송분
(https://youtu.be/SWue3bPZeto)

#침착맨 #심윤수 #기생수"
테리 -고생끝에 행복이 오다,/watch?v=nJ65VwWv0eo,길냥이|아기고양이|코숏|검은고양이|카오스|아메리칸숏|랙돌|래그돌|뱅갈고양이|시베리안고양이|시베리아고양이|러시안블루|노르웨이숲|길고양이구조|길냥이구조|길고양이집사간택|뚱땅이|길냥이친구|할배고양이|턱시도고양이|고백형제|삼색이|야통이|길막이|카사노바냥이|길고양이밥주기|길냥이밥주기|고양이울음소리|아기고양이울음소리|길고양이가족|어미고양이울음소리|길고양이|길고양이길들이기|길고양이 구조|길고양이 길들이기|길고양이 친해지기|길고양이 간택|길고양이 집사간택|길고양이영역|길고양이 영역|길고양이 영역싸움|길고양이 영역다툼|대장고양이 영역|대장고양이 울음소리|고양이 울음소리|아기고양이 설사|고양이구토|아기고양이 구토|다이소 고양이|다이소고양이용품|다이소 고양이용품|다이소 고양이장난감|다이소고양이장난감|다이소고양이|다이소고양이모빌|다이소고양이터널|고양이터널|고양이 닭가슴살|냥줍레전드|냥줍일기|냥줍브이로그|냥줍간택|캣휠|고양이캣휠|캣휠만들기,1365,https://i.ytimg.com/vi/nJ65VwWv0eo/hqdefault.jpg,Love cat 고양이 TV,UCTIGrVPM6x-EB8N_w5CEOIA,2021-08-08,"종종 저에게 길고양이 쉼터 해보란 글 , 쉼터를 하게되면 조금이나마 돕겠다는 글. 쓰시는분이 계시는데..
저는원래 부모님과함께 살며 놀이터공원에 살던 큰고양이 테리를 구조해 키웠습니다..
그러다 위험했던 아기나래를 시작으로. 사랑이, 백설이, 새꾸, 큰치즈, 삼색이, 회색이까지 8마리를 구조하게되었고
여건이 안되는상황에서 구조했으나
끝까지 고양이들을 책임지기위해 
구조한아이들을 데리고 이사해 함께 살고있습니다.
간판에 고양이쉼터라고 만들어 붙어야 쉼터가 되는건 아닌데, 무얼 더해야 쉼터를 만드는건가요? 
고양이를 더 구조하라는 뜻일까요?
중요한건 지금 8마리도 힘들게   데리고있는상황에 더 구조해서 병원가고 책임질 능력이 제가없다는 점입니다.. 능력이 생기면 저역시 더구조 하고싶습니다 ㅜ
백설이와 삼색이는 10 개월째 병원 다니고있어서 정말 힘들답니다. 앞으로도 치료는 계속해야 하고요 ㅠ
나래, 사랑이도 치료를 오래한적 있고요. 
구조한다는건 그아이인생을 책임 지는거라 생각하기에, 회색이가 적응 하는데 정말 힘들었지만 다시 길로 보내지않았고요.
후원은 진심으로 구조된 애들에게 도와주고싶은분만 해주세요. 
그게 아니라면 아무 조건없이 영상을 재밌게 봐주시고 따뜻한 댓글 남겨주시는것이 힘날것 같아요.."
"CUTE ANIMALS Frog, Puppy, Cat, Rooster, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #51",/watch?v=BH7_DyUCF88,cute animals|CUTE ANIMALS|Frog|Puppy|Cat|Rooster|Zebra|Bison|개구리|강아지|고양이|수탉|얼룩말|들소|guess|animation|what the animal|cute cats|funny animals|memes|funny|puzzle,2252,https://i.ytimg.com/vi/BH7_DyUCF88/hqdefault.jpg?v=610eb789,Trạng Hoa,UCwxLBH-eB1o42l-NWXa7tdw,2021-08-09,"CUTE ANIMALS Frog, Puppy, Cat, Rooster, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #51
https://youtu.be/BH7_DyUCF88"
