video_info_title,video_info_link,video_info_keywords,video_info_views,video_info_thumbnails,video_info_author,video_info_channelId,video_info_publish_date,video_info_description,video_info_summary_data
아빠한테 속아 냥펀치 맞고 삐진 강아지..,/watch?v=O1Jl0Ba36vA,레나랜드|Lena Land|보더콜리|border collie|강아지 유튜버|산책냥|구조묘|4k|삐진 강아지|속은 강아지|불신|믿은 내가 바보지|내가 바보지|salty dog|tricked dog,1254,https://i.ytimg.com/vi/O1Jl0Ba36vA/sddefault.jpg?v=61126440,Lena Land,UCtzFidMGXzmERvbK8tG67bQ,2021-08-10,"아빠한테 속아 삐진 강아지! 보더콜리 레나가 아빠한테 속았다고 생각하고 삐졌어요. “아빠 때문이야, 믿은 내가 바보지..” 불신의 시작… ㅎㅎㅎ Salty dog! A border collie Lena is being salty and not happy believing she was tricked by her human dad. Lol 

New Video every Tuesday & Friday (매 주 화요일 & 금요일 업로드 됩니다)
레나 라이브는 2주에 한번씩 일요일날 한답니다. 라이브는 하루 전에 매번 공지 올릴게요!

🐶 Lena – Border Collie (F) born in Nov 2014
🐱 Rala – Rescued Black Cat, Short hair (F) born in Jan 2014
🐱 Lily - Rescued Black Cat, Long hair (F) born in Jan 2014

🐶 레나 – 보더콜리 강아지 (여) 2014년 11월생
🐱 랄라 – 구조묘, 단모 고양이 (여) 2014년1월생
🐱 릴리 – 구조묘, 장모 고양이 (여) 2014년1월생

레나랜드 후원 (Support us): https://toon.at/donate/lenaland
비지니스 문의 (Inquiry): lovelenaland@gmail.com
Instagram: www.instagram.com/LenaLandLife/
Twitter: www.twitter.com/LenaLandLife/

Please support me by subscribe and like me ! Woof! 🐶🐶
구독과 좋아요 알람 부탁 드립니다, 멍멍! 🐶🐶
Please leave a comment below. Meow! 🐱🐱
여러분들의 댓글은 큰 힘이 됩니다. 냐용! 🐱🐱

행복한 강아지와 고양이 보더콜리 레나 가족의 뉴질랜드 일상을 기록하는 곳 입니다. 두 마리의 검은 고양이와 22 마리 라마, 알파카와 함께 살고 있는 레나. 바쁜 일상속에 소소한 쉼터가 되기를 바라며, 더 보고 싶으시다면 구독 해 주세요!

Life diary of Lena, a border collie, with two black cat sisters and 22 llamas and alpacas living in New Zealand. Here to share the relaxing yet exciting farm life with lovely furry families. Please subscribe if you’d like to see more!

#삐진 #삐진강아지 #속은강아지 

이 영상의 저작권은 레나랜드 Lena Land 에게 있습니다.
CopyrightⒸ2018 레나랜드 Lena Land All rights reserved.

===
레나랜드 재생목록 | Lena Land Playlist

힐링맛집 레나랜드 세계관 입문 🗺️ About Lena Land
https://www.youtube.com/playlist?list=PL9NgcuUO5LkEjP-6v1PZt-3ZGfWl9S5k6

레나랜드 추천영상 😍 Lena Land Favourites 
https://www.youtube.com/playlist?list=PL9NgcuUO5LkHeppi1OrrZv6Jmex8KW9ND

가족들과 👵🧓👩🧑 with Family 
https://www.youtube.com/playlist?list=PL9NgcuUO5LkGHXP0XvD9OMfLT5htahXmp

레나와 뉴질랜드 여행 🐶🚗 NZ Travel with Lena 
https://www.youtube.com/playlist?list=PL9NgcuUO5LkGGKiABhzGlDfXalTUIfgIT

라마 알파카 & 동물친구들과 🦙🐎🦔🐀🦚 with Animal Friends 
https://www.youtube.com/playlist?list=PL9NgcuUO5LkHRc54KFVBk1uXyH6HfMNP3

레나 랄라 릴리 🐶🐱🐱 Lena, Rala & Lily 
https://www.youtube.com/playlist?list=PL9NgcuUO5LkHkf-MDhqX1ZCD37AM9sE4A

보더콜리 레나 🐶 Border Collie Lena 
https://www.youtube.com/playlist?list=PL9NgcuUO5LkHdB_a_S7_2DJJp5-rhgBnI

레나랜드 라이브 👧👦 Lena Land Live 
https://www.youtube.com/playlist?list=PL9NgcuUO5LkEVSJBufw8g_0tqEWvk_zSU",속은강아지 보더콜리
강아지 그림 쉽게 그리는 방법 | 자기 자화상에 만족하는 댕댕이 #shorts,/watch?v=i_deoJ2uN5g,강아지|포메라니안|숏츠|강아지 그리기|댕댕이|짧은동영상|웃긴 강아지|눕는 개|눕는강아지|sbs동물농장|오쏠이|쏠망쏠망|pome|pomeranian|dog|pet|강아지 유튜브|동물 유튜브|귀여운 강아지|그림 쉽게 그리기,1512,https://i.ytimg.com/vi/i_deoJ2uN5g/hqdefault.jpg,쏠망쏠망 ssolmang,UCrnGsfg08OmAaGhOpBd-x4Q,2021-08-10,"#댕댕이 #그림그리기

오쏠이 그리기 참 쉽죠~?",sbs동물농장 눕는강아지
Golden retriever performing waltz🥳Cat stealing dog's pet fish🐟,/watch?v=5R3ApKpiVg0,Funny Dog|Golden Retriever|Labrador|Dog|Doudou|골든 리트리버,17606,https://i.ytimg.com/vi/5R3ApKpiVg0/hqdefault.jpg,Dog Awesome 2,UCtL3Shbh4_Anest60zKFfYg,2021-08-09,,labrador dog
강아지 아비 순돌이를 만나게 해 줘 봤습니다.,/watch?v=ys0pZisgP80,#Video.Guru,1170,https://i.ytimg.com/vi/ys0pZisgP80/sddefault.jpg,소백TV,UCThmm4kzBDbTljfVw5l4RhA,2021-08-09,,강아지 순돌이를
쓰레기더미 옆에 쓰러져 죽어가던 아기 고양이는 결국...,/watch?v=IYrciUwPJCk,고양이|cat|kitty|kitten|김메주|mejoo|먼봉휴요|MBHY|mejooandcats|샴고양이|러시안블루|먼치킨|siamease|siam|russianblue|Munchkin|ロシアンブルー|シャム|マンチキン|河合|ねこ|かわいい|メジュ,58921,https://i.ytimg.com/vi/IYrciUwPJCk/sddefault.jpg,김메주와 고양이들,UCCb6W2FU1L7j9mw14YK-9yg,2021-08-10,"🧸 메주네 채널 멤버십 가입하기 
https://www.youtube.com/channel/UCCb6W2FU1L7j9mw14YK-9yg/join

BGM: 
BGM President - Mom, A boring day, Kids room 2 https://www.youtube.com/user/GwooA",러시안블루 먼봉휴요
"CUTE ANIMALS Frog, Puppy, Cat, Rooster, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #52",/watch?v=97u48VGp9Nw,cute animals|CUTE ANIMALS|Frog|Puppy|Cat|Rooster|Zebra|Bison|개구리|강아지|고양이|수탉|얼룩말|들소|guess|animation|what the animal|cute cats|funny animals|memes|funny|puzzle,55457,https://i.ytimg.com/vi/97u48VGp9Nw/sddefault.jpg?v=610ebaf4,Trạng Hoa,UCwxLBH-eB1o42l-NWXa7tdw,2021-08-10,"CUTE ANIMALS Frog, Puppy, Cat, Rooster, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #52
https://youtu.be/97u48VGp9Nw",puppy cats
"CUTE ANIMALS Frog, Puppy, Cat, Rooster, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #8",/watch?v=Ui_hbRrrlis,what the animal|cute animals|siren tv show|top superheroes|funny animation|krautrock|pet hedgehog|funny dog|hamsters|brown hare|팬더|토끼키우기|토끼|고슴도치 키우기|고슴도치|개훌륭|개는 훌륭하다|강아지|햄스터 키우기|골든햄스터|토끼guess|cute cat videos|funny animals 2021|best memes|jigsaw puzzle|cute animals 79|반려동물|고슴도치 분양|funny dogs,31286,https://i.ytimg.com/vi/Ui_hbRrrlis/sddefault.jpg,GSDM STUDIO,UCdGBfALGW60vvICCu8Ij0mw,2021-08-09,"CUTE ANIMALS Frog, Puppy, Cat, Rooster, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #8

https://youtu.be/Ui_hbRrrlis

If you like our video, please don't forget to like, share and SUBSCRIBE❤️
😍 THANK YOU SO MUCH FOR WATCHING 😍

#pets #animals #guess #funny #animation #cartoon",hedgehog 골든햄스터
귀여운 고양이 움짤 월드컵 (with 심윤수),/watch?v=45CsZlmlFEA,,74694,https://i.ytimg.com/vi/45CsZlmlFEA/sddefault.jpg,침착맨,UCUj6rrhMTR9pipbAWBAMvUQ,2021-08-10,"▶침착맨의 【이상형 월드컵】 재생목록: https://www.youtube.com/playlist?list=PLif_jr7pPZAAGRKOHgas0qm05Ha_wMUmN&disable_polymer=true

▶편집: 전수만 (4호 침투부수호자)

▶2021년 8월 5일 방송분
(https://youtu.be/SWue3bPZeto​)

#침착맨 #고양이 #이상형월드컵 #심윤수",침투부수호자 이상형월드컵
약 뱉는 기술 습득한 고양이,/watch?v=yAgkGpJweSs,홍이죽음|짧은영상|고양이죽음|약뱉는고양이|약뱉는고양이홍이|고양이학대|고양이확대|수영하는고양이|수영하는고양이홍이|shorts|short|약뱉,16630,https://i.ytimg.com/vi/yAgkGpJweSs/sddefault.jpg,냥보호녀,UC4ZWwab_hO-IR1XM-JuoH_g,2021-08-09,#약뱉는고양이 #수영하는고양이 #냥보호녀,홍이죽음 습득한
길냥이를 구조해서 사랑해 주면 생기는 일 | 마일로의 흑역사,/watch?v=pFPmp0A8WVw,고양이|마일로|아비시니안|cat|kitten|chat|gato|gatto|adorable cat|cute cat|고양이 애교|고양이 일상,28378,https://i.ytimg.com/vi/pFPmp0A8WVw/sddefault.jpg,털복숭이들과 베베집사 Bebe8Cats,UC7lP46vHWIdZbT0X7Ud0AAA,2021-08-09,"#고양이 #마일로 #냥자친구
마일로를 구조했던 시절엔 영상을 많이 못 찍었었는데 외장하드에 남아있는 영상들을 보니 마일로는 처음부터 사랑이 넘치는 아이였어요. 🤎
달달한 하루 보내세요~!
📌 인스타그램: https://www.instagram.com/bebe8cats
📌 털복숭이 멤버쉽 가입:https://www.youtube.com/channel/UC7lP46vHWIdZbT0X7Ud0AAA/join
📌 털복숭이들 굿즈: https://www.meetingfan.shop/product/list.html?cate_no=74
📌Email: bebe6cats@gmail.com

📌입덕 영상: https://youtu.be/vEW1qZa1YlM

--- 털복숭이들 소개---
포우 | 먼지색 펠샨 (2011년 면목동 시장에서 캐스팅)
- 시장에서 불쌍한 표정으로 구걸하고 다녔던 연기천재 고양이. (사실 사납다...)

앙꼬 | 터앙 (2011년 오금동 골목에서 캐스팅)
- 길에서 얼굴로 여자 고양이들을 거느리고 살다가 꼬리 탈골로 부상을 입고 구조된 아이.
치킨과 사람을 좋아한다

샤넬 | 갈색 고등어  (2011년 택배박스에서 캐스팅)
- 갓난 애기때부터 길에 버려진 아이라 그런지 그냥 뼈속까지 야생 그 자체!
동생들에겐 엄하지만 집사에겐 애교만점!

푸딩이 | 노랑둥이 (2011년 구조된 엄마 고양이에게서 태어남)
- 얜 그냥 집냥이. 고생 1도 안 한 순수 집냥이...
간식으로 배 채우는 아이... 장래 희망은 황소가 되는 것이다

마일로 | 아비시니안(2012년 미용실 앞에서 캐스팅)
- 여자들이 제일 붐비는 미용실 앞에서 자유를 누리다가 큰 태풍이 오기 전 구조된 아이.
집사 턱에 집착하는 정도가 투머치다... (지퍼를 내리면 사람이 나올거라는 소문이 있음)

랭이 | 카오스 (2013년 스스로 집에 들어오심)
- 똑똑함으로 똘똘 뭉친 아이. 스스로 묘생을 개척한 야무지고 당찬 고양이. 
지금은 가장 빛나는 별이 되었다...

포니 | 물 빠진 삼색이 (2019년 11월 15일 지인이 구조하여 입양)
- 지인이 구조한 포니의 얼굴을 보자마자 고양이 별로 떠난 랭이가 낳은 딸과 너무나 닮아 랭이가 보낸 선물같았다.
자라고 나니 이름대로 망아지가 되었다...

토르 | 실버 펠샨 ( 2021년 임보하다가 가족으로 입양 )
- 하늘로 떠난 집사님을 대신하여 평생 가족을 찾아주려고 임보하다가 엄마가 되어주기로 결심
간식에 환장하는 멍통미가 귀여운 아이

레아 | 화이트 페르시안 (2021년 임보하다가 가족으로 입양)
- 토르와 같이 임보하다가 함께 입양.
표정은 화나있지만 사실 엄청 스윗하고 애교가 많은 아이다. 작지만 강한 아이!

-촬영 장비-
카메라: sony a7c (렌즈 FE 1.4/24GM)

Track : 봄이 지나가듯이 - https://youtu.be/rIoJ3Nz7R_s
Track : 에어컨 아래에서 - https://youtu.be/f8nd8Fq90lU",털복숭이들 택배박스에서
고양이가 요리사가 된다면?,/watch?v=KjHKep-nTXc,고양이|Cat|cats|먼치킨|먼치킨숏레그|코쉐프|고양이 요리사|웃긴 고양이|귀여운 고양이|그루밍데이|cooking|cat chef|cat chef cooking|고양이 요리사 요리,21402,https://i.ytimg.com/vi/KjHKep-nTXc/sddefault.jpg,그루밍데이 고양이cat vlog,UCUw1C3Jn6RTS9pR899ufATQ,2021-08-09,"요리사가 된 고양이 코비. 이렇게 귀여운 요리사라니 ㅋㅋㅋ  오늘은 말복이라 코쉐프가 시원한 요리를 준비했어요. 만약 고양이가 요리를 한다면 이런 모습일까요?

#고양이 #먼치킨 #코쉐프
고양이 요리사, 먹방, 비빔면 만들기, 웃긴 고양이, 귀여운 고양이, 그루밍데이
인스타그램 :  https://instagram.com/groo.mingday




——
BGM
A Fly in the Soup - The Fly Guy Five
Down by the River - Rich in Rags
Left Shoe, Right Foot - Mike Franklyn
Clumsy Chevalier - The Fly Guy Five
Treasure Trove - Benjamin Rice
Love at Second Sight - Alice Spence

각국어 번역 자막 제작 : 컨텐츠 제작의 마무리는 컨텐츠플라이! 글로벌 진출을 위한 최고의 파트너, CONTENTSFLY에서 제작되었습니다. https://www.contentsfly.com",인스타그램 컨텐츠플라이
"CUTE ANIMALS Horse, Puppy, Cat, Lion, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #51",/watch?v=JgkK3boSbN8,cute animals|CUTE ANIMALS|Frog|Puppy|Cat|Rooster|Zebra|Bison|개구리|강아지|고양이|수탉|얼룩말|들소|guess|animation|what the animal|cute cats|funny animals|memes|funny|puzzle|Lion|Horse,19312,https://i.ytimg.com/vi/JgkK3boSbN8/hqdefault.jpg,Teddy,UCArCxtyeMnKbv_u8qRqvs6Q,2021-08-09,"CUTE ANIMALS Horse, Puppy, Cat, Lion, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #51",bison cats
강 스파이크 날리는 고양이🔥,/watch?v=B-_hdHkPRbE,냥냥펀치|미야옹철|김명철수의사|고양이유튜버|고양이정보,14169,https://i.ytimg.com/vi/B-_hdHkPRbE/sddefault.jpg,미야옹철의 냥냥펀치,UC69l_rtlCQ7M4Mz2RCS80BA,2021-08-10,"정말...정말 감동적인 이야기였어...
#캣터널 #사냥놀이에진심 #올림픽여운

BGM: Epidemic Sound
Space Cadet - Martin Klem

👓 김명철 수의사 인스타그램
https://www.instagram.com/grrvet/

🐱 사모님 냥스타그램 🥛
https://www.instagram.com/cat_samonim/

🐱 애기씨 냥스타그램 ⚽
https://www.instagram.com/cat_babyc/

📬 사연제보
grrvet@gmail.com

✉️ contact
grrvet@naver.com",올림픽여운 김명철수의사
고양이가 펀치기계를 한다면??? | 고양이산책,/watch?v=-xG6qpYcgOE,고양이|cat|아기고양이|새끼고양이|고양이산책|애니멀봐|동물농장|병맛고양이예능|입양|크림히어로즈|유튜버고양이산책|크림|쿠키|오레오|레오|홍이|꼬물이|catoutdoor|kitten|babycat|푸딩|푸딩이,29682,https://i.ytimg.com/vi/-xG6qpYcgOE/sddefault.jpg,고양이산책,UCa2LU4aoi3Nr1cYLMnMFONw,2021-08-10,"굿즈구매는 요기서 ▶ http://catoutdoor.shop

#고양이산책 #펀칭머신 #고양이 #cat #아기고양이 #새끼고양이 #Catoutdoor

Kevin Macleod
✘ Title: Fluffing a Duck✘ Music: Kevin MacLeod✘ License: CC BY 3.0 (http://goo.gl/BlcHZR)✘ Download: http://incompetech.com/music/royalty-...
​
✘ Title: Amazing Plan✘ Music: Kevin MacLeod✘ License: CC BY 3.0 (http://goo.gl/BlcHZR)✘ Download: http://incompetech.com/music/royalty-...",애니멀봐 크림히어로즈
고양이들이랑 계곡에 왔는데 소낙비가 내린다.,/watch?v=Fei4xsUwOak,,12735,https://i.ytimg.com/vi/Fei4xsUwOak/sddefault.jpg,산골짜기동물칭구Valley Cat Friends,UCFRtL4GPsBsvAoJF0gnSOBA,2021-08-10,"오늘도 감사합니다 :)

냥계도 전체 버젼 :  https://postimg.cc/sMbzQFn7 
냥계도 1 :  https://postimg.cc/t1dcX88X
냥계도 2 :  https://postimg.cc/MfH3mHHT

Hello, my friends 😊
This is a family tree of cats
(Click on the links below to download)

Eng ver :  https://postimg.cc/8jsxhKfH
Eng 1 :  https://postimg.cc/ppgcK2HW
Eng 2 :  https://postimg.cc/VSF7ynbv

🎵Music provided by 브금대통령
🎵Track : 빗속에서 너를 그리다 - https://youtu.be/n2-z8Tfj4Q8",감사합니다 브금대통령
"CUTE ANIMALS Frog, Puppy, Cat, Rooster, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #16",/watch?v=1WCnKdHcdVg,cute animals|CUTE ANIMALS|Frog|Puppy|Cat|Rooster|Zebra|Bison|개구리|강아지|고양이|수탉|얼룩말|들소|guess|animation|what the animal|cute cats|funny animals|memes|funny|puzzle,13435,https://i.ytimg.com/vi/1WCnKdHcdVg/sddefault.jpg,SuperHeroes Studio,UCRDwiWP-nq4GfDidiaD6RbQ,2021-08-10,"CUTE ANIMALS Frog, Puppy, Cat, Rooster, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #16",얼룩말 cats
"CUTE ANIMALS Frog, Puppy, Cat, Rooster, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #02",/watch?v=2Nj9l1CqwyA,,9714,https://i.ytimg.com/vi/2Nj9l1CqwyA/hqdefault.jpg,Tom Family TV,UCePliOVkg193gRx8jqmhLaQ,2021-08-09,"CUTE ANIMALS Frog, Puppy, Cat, Rooster, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #02",bison puppy
Eng) 하루 24시간을 고양이와 붙어 있었어요,/watch?v=09EZFmbvUfI,고양이|길냥이|삼냥이|고양이 울음소리|아기 고양이|새끼 고양이|고양이 싸움|검은 고양이|고양이 목욕|고양이 입양|고양이 코고는 소리|고양이 소리|고양이 눈|고양이 발|고양이 꼬리|고양이가 좋아하는 영상|고양이가 좋아하는 음악|고양이 이야기|행복한 고양이|이상한 고양이|특이한 고양이|고양이 간식|고양이 만지기|고양이 장난감|캣타워|귀여운 고양이|못생긴 고양이|이쁜 고양이,8144,https://i.ytimg.com/vi/09EZFmbvUfI/sddefault.jpg,알달또 Ardarddo,UC6P38PNQ_0psMYAGdau-9jg,2021-08-10,레오는 사랑이다,특이한 24시간을
포효하는 고양이새롬 [프로미스나인],/watch?v=oYgGQClenpA,프로미스나인|fromis_9|이새롬|크앙,7726,https://i.ytimg.com/vi/oYgGQClenpA/hqdefault.jpg,쏘아올린불꽃,UC5Xal_TeQfASom_AIh8MmUA,2021-08-09,#프로미스나인 #fromis_9 #이새롬  #Shorts,포효하는 프로미스나인
주먹밥 먹는 고양이ㅎ,/watch?v=9Y5PSJWxt3o,새끼 고양이|고양이|반려묘,7849,https://i.ytimg.com/vi/9Y5PSJWxt3o/hqdefault.jpg,하루미루HaruMiru Cat,UCvv_j41pi8NO42SS-hqvvOA,2021-08-10,"#shorts #젤리핥핥 #고양이


인스타그램
https://www.instagram.com/harumiru_cat/


🎵Music provided by 브금대통령
Track : 아기 고양이 - https://youtu.be/1rL7sardFIU",주먹밥 브금대통령
고양이 애호가의 일탈,/watch?v=Y_sB1nvporw,침착맨|이말년|침투부,22817,https://i.ytimg.com/vi/Y_sB1nvporw/hqdefault.jpg,짤착맨,UCC1LvVTX2ySKYjeIXkAtvsQ,2021-08-10,"▶이 클립이 나온 영상: https://youtu.be/45CsZlmlFEA
▶【짧은 클립, 짤착맨】 재생목록: https://youtube.com/playlist?list=PLrTC7IMrpfqKB1TQeWySxM4H7U6BSTb9R

▶편집: 전수만 (4호 침투부수호자)
▶2021년 8월 5일 방송분

#shorts #짤착맨",재생목록 침투부수호자
#고양이 #문어 #귀여움 김루피야 너를 어쩌면 좋니...,/watch?v=bEsdsFK_Wzk,,7378,https://i.ytimg.com/vi/bEsdsFK_Wzk/sddefault.jpg,돌비공포라디오,UC9aUIOFL_OeARVA6MtBTZAQ,2021-08-10,,문어 너를
날아다니는 초딩 고양이와 놀아주기,/watch?v=BF_oh1JgYDQ,뚜리뚜바|박뚜리|박뚜바|아기고양이|아깽이|새끼고양이|길고양이|길냥이|고알못|고양이육아|작업실|브이로그|일상기록|고양이장난감,6265,https://i.ytimg.com/vi/BF_oh1JgYDQ/hqdefault.jpg,뚜리뚜바 DDU Cat Family,UCwPWVOeQXZ8yihMzp08DEQg,2021-08-10,"뚜리 DDURI
♂️ 코숏 (korea short hair)
구조일 : 2021.04.21 (생후 2~3주 추정)

뚜바 DDUVA
♀️ 코숏 (korea short hair)
구조일 : 2021.05.18 (생후 3~4주 추정)

* 촬영 : Galaxy Note 9

#고양이 #뚜리뚜바 #아깽이육아",놀아주기 날아다니는
"CUTE ANIMALS Frog, Puppy, Cat, Rooster, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #4",/watch?v=ICrO5waTOmY,cute animals|CUTE ANIMALS|Frog|Puppy|Cat|Rooster|Zebra|Bison|개구리|강아지|고양이|수탉|얼룩말|들소|guess|animation|what the animal|cute cats|funny animals|memes|funny|puzzle,6192,https://i.ytimg.com/vi/ICrO5waTOmY/sddefault.jpg,Animator,UC1yIp93m3it3mMHbXJWM5dw,2021-08-10,"CUTE ANIMALS Frog, Puppy, Cat, Rooster, Zebra, Bison 개구리, 강아지, 고양이, 수탉, 얼룩말, 들소 #4",puppy cats
